[Connect DataFile][1.1]
Date:	18.06.2025
Time:	16:26:27,512
Unit:	°C
Resolution:	0,05
Values:	1
Time		
00:02:17,900	285,3	
00:02:17,950	285,2	
00:02:18,000	284,9	
00:02:18,050	285,3	
00:02:18,100	285,3	
00:02:18,150	285,2	
00:02:18,200	284,5	
00:02:18,250	284,9	
00:02:18,300	284,5	
00:02:18,350	284,5	
00:02:18,400	284,9	
00:02:18,450	284,2	
00:02:18,500	284,2	
00:02:18,550	284,0	
00:02:18,600	284,0	
00:02:18,650	284,0	
00:02:18,700	284,2	
00:02:18,750	283,6	
00:02:18,800	283,4	
00:02:18,850	283,4	
00:02:18,900	283,0	
00:02:18,950	282,6	
00:02:19,000	283,6	
00:02:19,050	282,6	
00:02:19,100	282,6	
00:02:19,150	282,6	
00:02:19,200	282,1	
00:02:19,250	282,4	
00:02:19,300	282,6	
00:02:19,350	282,6	
00:02:19,400	282,1	
00:02:19,450	282,1	
00:02:19,500	282,0	
00:02:19,550	281,4	
00:02:19,600	281,4	
00:02:19,650	281,9	
00:02:19,700	282,1	
00:02:19,750	281,8	
00:02:19,800	281,1	
00:02:19,850	281,1	
00:02:19,900	281,8	
00:02:19,950	281,4	
00:02:20,000	280,5	
00:02:20,050	280,8	
00:02:20,100	280,8	
00:02:20,150	280,5	
00:02:20,200	281,1	
00:02:20,250	280,5	
00:02:20,300	280,2	
00:02:20,350	280,2	
00:02:20,400	279,5	
00:02:20,450	280,2	
00:02:20,500	279,9	
00:02:20,550	280,5	
00:02:20,600	280,5	
00:02:20,650	279,9	
00:02:20,700	280,2	
00:02:20,750	280,2	
00:02:20,800	279,5	
00:02:20,850	279,5	
00:02:20,900	279,1	
00:02:20,950	278,9	
00:02:21,000	279,5	
00:02:21,050	278,8	
00:02:21,100	278,8	
00:02:21,150	278,0	
00:02:21,200	279,3	
00:02:21,250	278,6	
00:02:21,300	278,0	
00:02:21,350	278,0	
00:02:21,400	278,0	
00:02:21,450	278,0	
00:02:21,500	279,0	
00:02:21,550	279,2	
00:02:21,600	279,2	
00:02:21,650	278,1	
00:02:21,700	278,9	
00:02:21,750	278,3	
00:02:21,800	278,0	
00:02:21,850	278,0	
00:02:21,900	277,3	
00:02:21,950	277,6	
00:02:22,000	278,3	
00:02:22,050	277,6	
00:02:22,100	277,6	
00:02:22,150	277,3	
00:02:22,200	277,1	
00:02:22,250	277,3	
00:02:22,300	277,0	
00:02:22,350	277,0	
00:02:22,400	276,6	
00:02:22,450	277,3	
00:02:22,500	276,6	
00:02:22,550	277,0	
00:02:22,600	277,0	
00:02:22,650	276,3	
00:02:22,700	276,4	
00:02:22,750	276,4	
00:02:22,800	276,2	
00:02:22,850	276,2	
00:02:22,900	275,7	
00:02:22,950	276,4	
00:02:23,000	276,1	
00:02:23,050	275,9	
00:02:23,100	275,9	
00:02:23,150	275,4	
00:02:23,200	275,2	
00:02:23,250	275,4	
00:02:23,300	275,4	
00:02:23,350	275,4	
00:02:23,400	275,1	
00:02:23,450	275,7	
00:02:23,500	274,7	
00:02:23,550	275,1	
00:02:23,600	275,1	
00:02:23,650	274,6	
00:02:23,700	275,1	
00:02:23,750	275,7	
00:02:23,800	275,1	
00:02:23,850	275,1	
00:02:23,900	273,9	
00:02:23,950	273,8	
00:02:24,000	273,8	
00:02:24,050	273,6	
00:02:24,100	273,6	
00:02:24,150	274,5	
00:02:24,200	273,8	
00:02:24,250	273,5	
00:02:24,300	273,8	
00:02:24,350	273,8	
00:02:24,400	273,2	
00:02:24,450	273,5	
00:02:24,500	273,3	
00:02:24,550	272,8	
00:02:24,600	272,8	
00:02:24,650	272,5	
00:02:24,700	272,8	
00:02:24,750	273,8	
00:02:24,800	272,6	
00:02:24,850	272,6	
00:02:24,900	272,7	
00:02:24,950	271,9	
00:02:25,000	271,9	
00:02:25,050	271,9	
00:02:25,100	271,9	
00:02:25,150	272,3	
00:02:25,200	271,7	
00:02:25,250	271,9	
00:02:25,300	271,6	
00:02:25,350	271,6	
00:02:25,400	271,2	
00:02:25,450	271,6	
00:02:25,500	271,8	
00:02:25,550	271,6	
00:02:25,600	271,6	
00:02:25,650	270,5	
00:02:25,700	270,9	
00:02:25,750	270,9	
00:02:25,800	270,5	
00:02:25,850	270,5	
00:02:25,900	270,1	
00:02:25,950	270,3	
00:02:26,000	270,3	
00:02:26,050	270,5	
00:02:26,100	270,5	
00:02:26,150	270,3	
00:02:26,200	269,5	
00:02:26,250	270,6	
00:02:26,300	270,3	
00:02:26,350	270,3	
00:02:26,400	269,3	
00:02:26,450	269,7	
00:02:26,500	269,0	
00:02:26,550	269,3	
00:02:26,600	269,3	
00:02:26,650	269,0	
00:02:26,700	268,6	
00:02:26,750	269,0	
00:02:26,800	268,3	
00:02:26,850	268,3	
00:02:26,900	268,2	
00:02:26,950	268,6	
00:02:27,000	268,0	
00:02:27,050	267,3	
00:02:27,100	267,3	
00:02:27,150	268,6	
00:02:27,200	268,1	
00:02:27,250	268,0	
00:02:27,300	267,4	
00:02:27,350	267,4	
00:02:27,400	267,7	
00:02:27,450	268,0	
00:02:27,500	267,2	
00:02:27,550	267,1	
00:02:27,600	267,1	
00:02:27,650	267,2	
00:02:27,700	267,1	
00:02:27,750	267,1	
00:02:27,800	266,7	
00:02:27,850	266,7	
00:02:27,900	266,5	
00:02:27,950	266,4	
00:02:28,000	266,7	
00:02:28,050	266,7	
00:02:28,100	266,7	
00:02:28,150	265,7	
00:02:28,200	265,3	
00:02:28,250	266,7	
00:02:28,300	265,4	
00:02:28,350	265,4	
00:02:28,400	265,4	
00:02:28,450	265,7	
00:02:28,500	265,5	
00:02:28,550	264,8	
00:02:28,600	264,8	
00:02:28,650	265,0	
00:02:28,700	265,2	
00:02:28,750	265,2	
00:02:28,800	265,2	
00:02:28,850	265,2	
00:02:28,900	265,2	
00:02:28,950	265,2	
00:02:29,000	265,2	
00:02:29,050	265,2	
00:02:29,100	265,2	
00:02:29,150	265,2	
00:02:29,200	265,2	
00:02:29,250	265,2	
00:02:29,300	265,2	
00:02:29,350	265,2	
00:02:29,400	265,2	
00:02:29,450	265,2	
00:02:29,500	265,2	
00:02:29,550	265,2	
00:02:29,600	265,2	
00:02:29,650	265,2	
00:02:29,700	265,2	
00:02:29,750	265,2	
00:02:29,800	265,2	
00:02:29,850	265,2	
00:02:29,900	265,2	
00:02:29,950	265,2	
00:02:30,000	265,2	
00:02:30,050	262,9	
00:02:30,100	262,9	
00:02:30,150	263,4	
00:02:30,200	262,8	
00:02:30,250	263,1	
00:02:30,300	262,8	
00:02:30,350	262,8	
00:02:30,400	263,4	
00:02:30,450	263,1	
00:02:30,500	262,5	
00:02:30,550	262,2	
00:02:30,600	262,2	
00:02:30,650	262,2	
00:02:30,700	263,1	
00:02:30,750	262,5	
00:02:30,800	262,0	
00:02:30,850	262,0	
00:02:30,900	261,6	
00:02:30,950	261,5	
00:02:31,000	261,8	
00:02:31,050	261,5	
00:02:31,100	261,5	
00:02:31,150	262,2	
00:02:31,200	261,6	
00:02:31,250	261,5	
00:02:31,300	262,5	
00:02:31,350	262,5	
00:02:31,400	261,5	
00:02:31,450	261,2	
00:02:31,500	260,5	
00:02:31,550	261,8	
00:02:31,600	261,8	
00:02:31,650	260,6	
00:02:31,700	260,1	
00:02:31,750	261,8	
00:02:31,800	260,0	
00:02:31,850	260,0	
00:02:31,900	260,0	
00:02:31,950	260,5	
00:02:32,000	260,8	
00:02:32,050	259,8	
00:02:32,100	259,8	
00:02:32,150	260,1	
00:02:32,200	259,7	
00:02:32,250	259,6	
00:02:32,300	260,1	
00:02:32,350	260,1	
00:02:32,400	259,9	
00:02:32,450	259,9	
00:02:32,500	259,2	
00:02:32,550	259,9	
00:02:32,600	259,9	
00:02:32,650	259,2	
00:02:32,700	258,9	
00:02:32,750	260,1	
00:02:32,800	258,6	
00:02:32,850	258,6	
00:02:32,900	258,3	
00:02:32,950	258,5	
00:02:33,000	258,2	
00:02:33,050	257,8	
00:02:33,100	257,8	
00:02:33,150	258,2	
00:02:33,200	257,8	
00:02:33,250	257,8	
00:02:33,300	257,5	
00:02:33,350	257,5	
00:02:33,400	257,8	
00:02:33,450	258,2	
00:02:33,500	258,2	
00:02:33,550	257,2	
00:02:33,600	256,8	
00:02:33,650	256,6	
00:02:33,700	256,8	
00:02:33,750	257,2	
00:02:33,800	257,2	
00:02:33,850	257,5	
00:02:33,900	256,5	
00:02:33,950	256,8	
00:02:34,000	256,8	
00:02:34,050	256,4	
00:02:34,100	257,2	
00:02:34,150	256,6	
00:02:34,200	256,4	
00:02:34,250	256,6	
00:02:34,300	256,2	
00:02:34,350	256,6	
00:02:34,400	256,6	
00:02:34,450	256,2	
00:02:34,500	255,9	
00:02:34,550	255,9	
00:02:34,600	256,2	
00:02:34,650	255,6	
00:02:34,700	255,6	
00:02:34,750	255,2	
00:02:34,800	255,2	
00:02:34,850	255,9	
00:02:34,900	255,2	
00:02:34,950	255,6	
00:02:35,000	255,6	
00:02:35,050	255,3	
00:02:35,100	256,2	
00:02:35,150	256,2	
00:02:35,200	255,2	
00:02:35,250	254,9	
00:02:35,300	255,2	
00:02:35,350	254,5	
00:02:35,400	254,5	
00:02:35,450	254,2	
00:02:35,500	254,2	
00:02:35,550	254,5	
00:02:35,600	253,8	
00:02:35,650	254,0	
00:02:35,700	254,2	
00:02:35,750	253,5	
00:02:35,800	253,8	
00:02:35,850	254,5	
00:02:35,900	253,8	
00:02:35,950	254,2	
00:02:36,000	254,2	
00:02:36,050	253,8	
00:02:36,100	253,5	
00:02:36,150	253,5	
00:02:36,200	253,5	
00:02:36,250	252,8	
00:02:36,300	253,2	
00:02:36,350	252,7	
00:02:36,400	253,8	
00:02:36,450	252,8	
00:02:36,500	252,8	
00:02:36,550	252,8	
00:02:36,600	253,2	
00:02:36,650	252,0	
00:02:36,700	252,2	
00:02:36,750	252,2	
00:02:36,800	252,0	
00:02:36,850	252,2	
00:02:36,900	252,3	
00:02:36,950	252,6	
00:02:37,000	252,2	
00:02:37,050	251,5	
00:02:37,100	251,9	
00:02:37,150	251,9	
00:02:37,200	251,7	
00:02:37,250	252,6	
00:02:37,300	251,5	
00:02:37,350	252,0	
00:02:37,400	251,5	
00:02:37,450	252,2	
00:02:37,500	251,7	
00:02:37,550	251,5	
00:02:37,600	250,8	
00:02:37,650	250,6	
00:02:37,700	250,8	
00:02:37,750	250,1	
00:02:37,800	250,8	
00:02:37,850	250,8	
00:02:37,900	250,5	
00:02:37,950	249,8	
00:02:38,000	251,2	
00:02:38,050	249,8	
00:02:38,100	250,8	
00:02:38,150	251,9	
00:02:38,200	249,9	
00:02:38,250	250,1	
00:02:38,300	250,5	
00:02:38,350	249,8	
00:02:38,400	250,5	
00:02:38,450	249,8	
00:02:38,500	249,8	
00:02:38,550	250,1	
00:02:38,600	249,1	
00:02:38,650	249,5	
00:02:38,700	249,5	
00:02:38,750	249,1	
00:02:38,800	248,8	
00:02:38,850	248,9	
00:02:38,900	249,0	
00:02:38,950	248,9	
00:02:39,000	249,8	
00:02:39,050	248,9	
00:02:39,100	248,5	
00:02:39,150	249,1	
00:02:39,200	248,5	
00:02:39,250	248,5	
00:02:39,300	249,1	
00:02:39,350	249,1	
00:02:39,400	248,2	
00:02:39,450	248,2	
00:02:39,500	247,6	
00:02:39,550	248,5	
00:02:39,600	247,1	
00:02:39,650	247,1	
00:02:39,700	248,2	
00:02:39,750	247,5	
00:02:39,800	247,9	
00:02:39,850	248,2	
00:02:39,900	247,3	
00:02:39,950	247,5	
00:02:40,000	247,5	
00:02:40,050	247,1	
00:02:40,100	247,1	
00:02:40,150	247,1	
00:02:40,200	246,8	
00:02:40,250	247,1	
00:02:40,300	247,1	
00:02:40,350	247,1	
00:02:40,400	246,4	
00:02:40,450	246,4	
00:02:40,500	246,4	
00:02:40,550	246,4	
00:02:40,600	246,8	
00:02:40,650	246,8	
00:02:40,700	245,7	
00:02:40,750	246,1	
00:02:40,800	246,2	
00:02:40,850	246,1	
00:02:40,900	245,4	
00:02:40,950	246,1	
00:02:41,000	246,4	
00:02:41,050	246,8	
00:02:41,100	246,1	
00:02:41,150	246,4	
00:02:41,200	245,5	
00:02:41,250	245,4	
00:02:41,300	246,1	
00:02:41,350	244,5	
00:02:41,400	245,0	
00:02:41,450	245,0	
00:02:41,500	245,0	
00:02:41,550	245,0	
00:02:41,600	245,4	
00:02:41,650	245,5	
00:02:41,700	245,4	
00:02:41,750	244,4	
00:02:41,800	244,5	
00:02:41,850	244,4	
00:02:41,900	243,8	
00:02:41,950	243,7	
00:02:42,000	244,7	
00:02:42,050	244,5	
00:02:42,100	244,4	
00:02:42,150	244,4	
00:02:42,200	243,8	
00:02:42,250	244,7	
00:02:42,300	244,4	
00:02:42,350	244,5	
00:02:42,400	244,4	
00:02:42,450	244,4	
00:02:42,500	243,8	
00:02:42,550	244,0	
00:02:42,600	243,7	
00:02:42,650	244,1	
00:02:42,700	244,4	
00:02:42,750	243,3	
00:02:42,800	243,4	
00:02:42,850	243,3	
00:02:42,900	243,1	
00:02:42,950	243,7	
00:02:43,000	243,3	
00:02:43,050	243,3	
00:02:43,100	243,0	
00:02:43,150	243,7	
00:02:43,200	243,0	
00:02:43,250	242,4	
00:02:43,300	242,4	
00:02:43,350	241,8	
00:02:43,400	242,0	
00:02:43,450	242,4	
00:02:43,500	241,7	
00:02:43,550	242,6	
00:02:43,600	242,4	
00:02:43,650	242,3	
00:02:43,700	242,6	
00:02:43,750	241,7	
00:02:43,800	241,3	
00:02:43,850	242,6	
00:02:43,900	241,4	
00:02:43,950	241,7	
00:02:44,000	241,7	
00:02:44,050	241,3	
00:02:44,100	241,7	
00:02:44,150	242,0	
00:02:44,200	241,4	
00:02:44,250	242,0	
00:02:44,300	241,3	
00:02:44,350	241,1	
00:02:44,400	241,0	
00:02:44,450	242,0	
00:02:44,500	240,7	
00:02:44,550	241,0	
00:02:44,600	241,3	
00:02:44,650	240,7	
00:02:44,700	241,0	
00:02:44,750	240,3	
00:02:44,800	240,0	
00:02:44,850	240,6	
00:02:44,900	240,4	
00:02:44,950	240,3	
00:02:45,000	240,3	
00:02:45,050	240,0	
00:02:45,100	240,3	
00:02:45,150	239,9	
00:02:45,200	252,9	
00:02:45,250	296,5	
00:02:45,300	309,6	
00:02:45,350	303,0	
00:02:45,400	325,2	
00:02:45,450	331,4	
00:02:45,500	242,5	
00:02:45,550	239,9	
00:02:45,600	239,6	
00:02:45,650	268,5	
00:02:45,700	310,8	
00:02:45,750	334,9	
00:02:45,800	332,7	
00:02:45,850	330,9	
00:02:45,900	325,3	
00:02:45,950	327,4	
00:02:46,000	336,6	
00:02:46,050	339,7	
00:02:46,100	366,8	
00:02:46,150	378,2	
00:02:46,200	380,9	
00:02:46,250	379,0	
00:02:46,300	379,7	
00:02:46,350	371,6	
00:02:46,400	375,2	
00:02:46,450	366,6	
00:02:46,500	374,4	
00:02:46,550	365,5	
00:02:46,600	370,1	
00:02:46,650	371,7	
00:02:46,700	364,1	
00:02:46,750	370,6	
00:02:46,800	368,5	
00:02:46,850	374,7	
00:02:46,900	370,4	
00:02:46,950	365,1	
00:02:47,000	380,8	
00:02:47,050	368,4	
00:02:47,100	364,1	
00:02:47,150	366,3	
00:02:47,200	365,1	
00:02:47,250	371,9	
00:02:47,300	368,2	
00:02:47,350	368,8	
00:02:47,400	370,4	
00:02:47,450	370,6	
00:02:47,500	371,7	
00:02:47,550	373,6	
00:02:47,600	375,7	
00:02:47,650	375,1	
00:02:47,700	376,5	
00:02:47,750	377,6	
00:02:47,800	377,8	
00:02:47,850	377,9	
00:02:47,900	374,4	
00:02:47,950	373,3	
00:02:48,000	373,0	
00:02:48,050	379,4	
00:02:48,100	382,7	
00:02:48,150	384,8	
00:02:48,200	383,2	
00:02:48,250	382,7	
00:02:48,300	383,2	
00:02:48,350	388,1	
00:02:48,400	393,5	
00:02:48,450	390,0	
00:02:48,500	391,0	
00:02:48,550	397,9	
00:02:48,600	393,0	
00:02:48,650	393,9	
00:02:48,700	393,7	
00:02:48,750	389,8	
00:02:48,800	392,5	
00:02:48,850	395,0	
00:02:48,900	393,6	
00:02:48,950	394,3	
00:02:49,000	399,4	
00:02:49,050	398,3	
00:02:49,100	398,7	
00:02:49,150	393,5	
00:02:49,200	394,0	
00:02:49,250	400,7	
00:02:49,300	403,7	
00:02:49,350	401,2	
00:02:49,400	398,7	
00:02:49,450	400,7	
00:02:49,500	403,8	
00:02:49,550	402,0	
00:02:49,600	404,2	
00:02:49,650	405,2	
00:02:49,700	406,5	
00:02:49,750	410,6	
00:02:49,800	402,5	
00:02:49,850	402,5	
00:02:49,900	403,0	
00:02:49,950	400,0	
00:02:50,000	401,0	
00:02:50,050	404,4	
00:02:50,100	404,4	
00:02:50,150	405,5	
00:02:50,200	403,0	
00:02:50,250	402,5	
00:02:50,300	408,6	
00:02:50,350	404,2	
00:02:50,400	406,0	
00:02:50,450	406,5	
00:02:50,500	411,0	
00:02:50,550	413,4	
00:02:50,600	412,1	
00:02:50,650	414,6	
00:02:50,700	410,4	
00:02:50,750	412,4	
00:02:50,800	414,0	
00:02:50,850	417,7	
00:02:50,900	412,6	
00:02:50,950	421,3	
00:02:51,000	416,5	
00:02:51,050	416,2	
00:02:51,100	417,9	
00:02:51,150	424,8	
00:02:51,200	419,8	
00:02:51,250	424,1	
00:02:51,300	427,1	
00:02:51,350	421,1	
00:02:51,400	418,5	
00:02:51,450	424,1	
00:02:51,500	422,2	
00:02:51,550	422,6	
00:02:51,600	424,6	
00:02:51,650	424,5	
00:02:51,700	425,1	
00:02:51,750	425,4	
00:02:51,800	425,5	
00:02:51,850	426,4	
00:02:51,900	428,4	
00:02:51,950	424,3	
00:02:52,000	426,6	
00:02:52,050	428,6	
00:02:52,100	430,8	
00:02:52,150	431,9	
00:02:52,200	431,7	
00:02:52,250	434,4	
00:02:52,300	430,1	
00:02:52,350	431,0	
00:02:52,400	433,4	
00:02:52,450	433,6	
00:02:52,500	434,7	
00:02:52,550	436,6	
00:02:52,600	436,8	
00:02:52,650	438,4	
00:02:52,700	439,9	
00:02:52,750	439,6	
00:02:52,800	439,8	
00:02:52,850	442,1	
00:02:52,900	441,4	
00:02:52,950	439,9	
00:02:53,000	444,1	
00:02:53,050	443,8	
00:02:53,100	444,8	
00:02:53,150	446,1	
00:02:53,200	446,8	
00:02:53,250	448,2	
00:02:53,300	450,5	
00:02:53,350	450,6	
00:02:53,400	453,7	
00:02:53,450	452,4	
00:02:53,500	452,6	
00:02:53,550	454,7	
00:02:53,600	456,6	
00:02:53,650	456,2	
00:02:53,700	455,1	
00:02:53,750	455,3	
00:02:53,800	454,5	
00:02:53,850	457,4	
00:02:53,900	458,9	
00:02:53,950	461,0	
00:02:54,000	461,8	
00:02:54,050	462,3	
00:02:54,100	462,7	
00:02:54,150	465,2	
00:02:54,200	465,4	
00:02:54,250	466,8	
00:02:54,300	468,0	
00:02:54,350	468,0	
00:02:54,400	468,3	
00:02:54,450	469,7	
00:02:54,500	468,2	
00:02:54,550	469,2	
00:02:54,600	469,9	
00:02:54,650	471,3	
00:02:54,700	472,8	
00:02:54,750	473,6	
00:02:54,800	471,9	
00:02:54,850	474,7	
00:02:54,900	474,7	
00:02:54,950	475,0	
00:02:55,000	476,0	
00:02:55,050	478,0	
00:02:55,100	479,1	
00:02:55,150	478,9	
00:02:55,200	481,3	
00:02:55,250	481,3	
00:02:55,300	482,0	
00:02:55,350	483,6	
00:02:55,400	484,6	
00:02:55,450	485,8	
00:02:55,500	487,5	
00:02:55,550	488,1	
00:02:55,600	489,1	
00:02:55,650	490,3	
00:02:55,700	491,7	
00:02:55,750	491,7	
00:02:55,800	493,5	
00:02:55,850	495,3	
00:02:55,900	495,8	
00:02:55,950	496,6	
00:02:56,000	497,1	
00:02:56,050	498,6	
00:02:56,100	499,5	
00:02:56,150	500,2	
00:02:56,200	501,2	
00:02:56,250	503,8	
00:02:56,300	503,1	
00:02:56,350	504,2	
00:02:56,400	504,5	
00:02:56,450	505,4	
00:02:56,500	506,6	
00:02:56,550	507,7	
00:02:56,600	509,5	
00:02:56,650	509,3	
00:02:56,700	510,0	
00:02:56,750	511,5	
00:02:56,800	512,6	
00:02:56,850	512,9	
00:02:56,900	515,0	
00:02:56,950	514,9	
00:02:57,000	516,2	
00:02:57,050	517,2	
00:02:57,100	517,8	
00:02:57,150	518,0	
00:02:57,200	519,3	
00:02:57,250	520,3	
00:02:57,300	521,0	
00:02:57,350	522,3	
00:02:57,400	522,9	
00:02:57,450	523,9	
00:02:57,500	525,1	
00:02:57,550	526,1	
00:02:57,600	527,0	
00:02:57,650	528,0	
00:02:57,700	528,8	
00:02:57,750	528,5	
00:02:57,800	530,2	
00:02:57,850	531,6	
00:02:57,900	531,6	
00:02:57,950	532,5	
00:02:58,000	533,4	
00:02:58,050	534,7	
00:02:58,100	534,9	
00:02:58,150	534,7	
00:02:58,200	536,4	
00:02:58,250	537,8	
00:02:58,300	538,7	
00:02:58,350	539,7	
00:02:58,400	539,6	
00:02:58,450	541,1	
00:02:58,500	541,8	
00:02:58,550	542,2	
00:02:58,600	543,6	
00:02:58,650	545,0	
00:02:58,700	545,5	
00:02:58,750	545,5	
00:02:58,800	545,5	
00:02:58,850	545,5	
00:02:58,900	545,5	
00:02:58,950	545,5	
00:02:59,000	545,5	
00:02:59,050	545,5	
00:02:59,100	545,5	
00:02:59,150	545,5	
00:02:59,200	545,5	
00:02:59,250	545,5	
00:02:59,300	545,5	
00:02:59,350	545,5	
00:02:59,400	545,5	
00:02:59,450	545,5	
00:02:59,500	545,5	
00:02:59,550	545,5	
00:02:59,600	545,5	
00:02:59,650	545,5	
00:02:59,700	545,5	
00:02:59,750	545,5	
00:02:59,800	545,5	
00:02:59,850	545,5	
00:02:59,900	545,5	
00:02:59,950	545,5	
00:03:00,000	545,5	
00:03:00,050	566,7	
00:03:00,100	567,5	
00:03:00,150	567,9	
00:03:00,200	568,9	
00:03:00,250	569,9	
00:03:00,300	571,1	
00:03:00,350	571,1	
00:03:00,400	571,7	
00:03:00,450	572,0	
00:03:00,500	572,9	
00:03:00,550	574,5	
00:03:00,600	574,3	
00:03:00,650	575,7	
00:03:00,700	576,1	
00:03:00,750	576,7	
00:03:00,800	578,2	
00:03:00,850	579,1	
00:03:00,900	579,4	
00:03:00,950	580,3	
00:03:01,000	580,8	
00:03:01,050	581,4	
00:03:01,100	582,7	
00:03:01,150	583,1	
00:03:01,200	583,5	
00:03:01,250	584,8	
00:03:01,300	585,0	
00:03:01,350	586,4	
00:03:01,400	586,9	
00:03:01,450	587,6	
00:03:01,500	587,8	
00:03:01,550	588,9	
00:03:01,600	589,7	
00:03:01,650	589,6	
00:03:01,700	590,3	
00:03:01,750	591,8	
00:03:01,800	592,2	
00:03:01,850	593,1	
00:03:01,900	593,1	
00:03:01,950	595,0	
00:03:02,000	595,4	
00:03:02,050	595,8	
00:03:02,100	596,9	
00:03:02,150	596,2	
00:03:02,200	597,6	
00:03:02,250	598,7	
00:03:02,300	599,0	
00:03:02,350	600,0	
00:03:02,400	600,5	
00:03:02,450	601,5	
00:03:02,500	601,7	
00:03:02,550	602,1	
00:03:02,600	604,0	
00:03:02,650	603,4	
00:03:02,700	604,3	
00:03:02,750	605,1	
00:03:02,800	605,6	
00:03:02,850	606,1	
00:03:02,900	607,1	
00:03:02,950	608,2	
00:03:03,000	608,2	
00:03:03,050	609,8	
00:03:03,100	609,9	
00:03:03,150	610,5	
00:03:03,200	610,9	
00:03:03,250	613,0	
00:03:03,300	612,2	
00:03:03,350	612,5	
00:03:03,400	614,1	
00:03:03,450	614,4	
00:03:03,500	615,0	
00:03:03,550	616,2	
00:03:03,600	615,7	
00:03:03,650	616,5	
00:03:03,700	617,4	
00:03:03,750	618,2	
00:03:03,800	618,2	
00:03:03,850	619,3	
00:03:03,900	620,0	
00:03:03,950	620,8	
00:03:04,000	621,3	
00:03:04,050	621,8	
00:03:04,100	623,0	
00:03:04,150	623,0	
00:03:04,200	623,5	
00:03:04,250	624,7	
00:03:04,300	625,2	
00:03:04,350	625,7	
00:03:04,400	626,2	
00:03:04,450	627,0	
00:03:04,500	626,9	
00:03:04,550	627,8	
00:03:04,600	628,2	
00:03:04,650	628,7	
00:03:04,700	629,4	
00:03:04,750	629,8	
00:03:04,800	630,1	
00:03:04,850	631,3	
00:03:04,900	632,2	
00:03:04,950	632,3	
00:03:05,000	632,7	
00:03:05,050	633,9	
00:03:05,100	634,6	
00:03:05,150	634,8	
00:03:05,200	635,6	
00:03:05,250	636,2	
00:03:05,300	635,8	
00:03:05,350	636,8	
00:03:05,400	637,0	
00:03:05,450	637,8	
00:03:05,500	638,4	
00:03:05,550	639,3	
00:03:05,600	639,9	
00:03:05,650	640,2	
00:03:05,700	641,1	
00:03:05,750	641,9	
00:03:05,800	642,5	
00:03:05,850	643,0	
00:03:05,900	643,6	
00:03:05,950	643,6	
00:03:06,000	652,4	
00:03:06,050	645,8	
00:03:06,100	644,6	
00:03:06,150	645,0	
00:03:06,200	645,2	
00:03:06,250	646,0	
00:03:06,300	646,8	
00:03:06,350	646,8	
00:03:06,400	647,9	
00:03:06,450	648,3	
00:03:06,500	648,8	
00:03:06,550	650,1	
00:03:06,600	650,5	
00:03:06,650	650,6	
00:03:06,700	651,5	
00:03:06,750	652,2	
00:03:06,800	651,9	
00:03:06,850	652,2	
00:03:06,900	651,8	
00:03:06,950	650,7	
00:03:07,000	650,4	
00:03:07,050	648,7	
00:03:07,100	648,1	
00:03:07,150	648,1	
00:03:07,200	647,1	
00:03:07,250	647,5	
00:03:07,300	647,5	
00:03:07,350	646,1	
00:03:07,400	645,5	
00:03:07,450	646,3	
00:03:07,500	644,9	
00:03:07,550	644,8	
00:03:07,600	644,8	
00:03:07,650	644,1	
00:03:07,700	644,2	
00:03:07,750	644,4	
00:03:07,800	642,8	
00:03:07,850	642,2	
00:03:07,900	641,7	
00:03:07,950	641,1	
00:03:08,000	639,9	
00:03:08,050	639,2	
00:03:08,100	639,7	
00:03:08,150	638,8	
00:03:08,200	637,7	
00:03:08,250	636,4	
00:03:08,300	635,2	
00:03:08,350	634,8	
00:03:08,400	633,9	
00:03:08,450	632,9	
00:03:08,500	632,2	
00:03:08,550	631,9	
00:03:08,600	630,3	
00:03:08,650	629,9	
00:03:08,700	629,2	
00:03:08,750	629,0	
00:03:08,800	626,6	
00:03:08,850	625,7	
00:03:08,900	625,2	
00:03:08,950	623,4	
00:03:09,000	622,4	
00:03:09,050	622,0	
00:03:09,100	620,9	
00:03:09,150	620,3	
00:03:09,200	618,7	
00:03:09,250	617,4	
00:03:09,300	617,8	
00:03:09,350	617,2	
00:03:09,400	615,5	
00:03:09,450	614,9	
00:03:09,500	612,3	
00:03:09,550	611,8	
00:03:09,600	610,5	
00:03:09,650	609,7	
00:03:09,700	608,9	
00:03:09,750	607,8	
00:03:09,800	606,4	
00:03:09,850	605,9	
00:03:09,900	604,4	
00:03:09,950	603,0	
00:03:10,000	601,7	
00:03:10,050	600,3	
00:03:10,100	599,7	
00:03:10,150	598,7	
00:03:10,200	597,8	
00:03:10,250	596,1	
00:03:10,300	595,4	
00:03:10,350	593,1	
00:03:10,400	592,2	
00:03:10,450	591,8	
00:03:10,500	590,6	
00:03:10,550	588,9	
00:03:10,600	588,6	
00:03:10,650	587,2	
00:03:10,700	585,8	
00:03:10,750	586,3	
00:03:10,800	584,2	
00:03:10,850	582,2	
00:03:10,900	581,7	
00:03:10,950	580,1	
00:03:11,000	579,7	
00:03:11,050	577,8	
00:03:11,100	577,1	
00:03:11,150	576,3	
00:03:11,200	575,2	
00:03:11,250	573,5	
00:03:11,300	572,4	
00:03:11,350	571,7	
00:03:11,400	569,6	
